pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,hd_name,ra,dec,sy_vmag,abs_vmag,sy_jmag,abs_jmag,sy_kmag,abs_kmag,sy_tmag,sy_kepmag,sy_gaiamag,abs_gaiamag,st_parallax_mas,st_rv,st_e_rv,st_rv_source,st_teff,st_logg,st_met,st_mass,st_rad,st_spectype,st_lum,st_age,st_ageerr1,st_ageerr2,st_rotp,bj_dist_pc,bj_dist_pc_lo,bj_dist_pc_hi,ruwe,ruwe_quality,gaia_aen,pl_orbper,pl_rade,pl_trandur,disc_facility,disc_year,mission_source
TOI-5398 b,TOI-5398,7.50889E+17,7.50889E+17,8260536,,161.8795569,36.3294345,10.059,4.47535487,9.026,3.44235487,8.713,3.12935487,9.58055,,9.98233,4.39868487,7.619022547,-9.946721077,0.304137141,Gaia,6000,4.44,0.09,1.146,1.051,G V,0.11725,0.65,0.15,-0.15,7.34,130.8365326,130.6111298,131.0666199,0.817281425,LO,0.063032806,10.590547,10.3,4.258,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
KELT-24 b,KELT-24,1.07697E+18,1.07697E+18,349827430,HD 93148,161.9090273,71.655727,8.34,3.413377447,7.408,2.481377447,7.154,2.227377447,7.9179,,8.23752,3.310897447,10.32176015,-5.54069519,0.237517551,Gaia,6426,4.287,0.138,1.268,1.338,F7,0.43933,1.98,0.95,-0.79,,96.6772995,96.43880463,96.87097168,1.014166355,LO,0.137011722,5.55149296,12.71098411,4.3032,KELT-North,2019,KELT
OGLE-TR-132 b,OGLE-TR-132,5.24196E+18,5.24196E+18,465144510,,162.6440933,-61.9572476,16.536,4.765953757,15.252,3.481953757,14.99,3.219953757,15.958,,16.4883,4.718253757,0.428958501,,,,6210,4.313,0.37,1.305,1.32,F5 V,0.371,1.2,1.5,-1.1,,2259.483887,2076.760254,2515.463135,0.986059189,LO,0,1.689868,13.45,2.27424,OGLE,2004,Other
HD 93963 A b,HD 93963 A,7.299E+17,7.299E+17,368435330,HD 93963 A,162.7766969,25.641065,9.182,4.610681819,8.108,3.536681819,7.776,3.204681819,8.6259,,9.03376,4.462441819,12.15060187,13.36690235,0.161564827,Gaia,5908,4.445,0.11,1.0844,1.0311,G0 V,0.06781,1.3,1.2,-0.8,12.8,82.08496857,81.97577667,82.20304871,1.037309647,LO,0.0759793,1.0376109,1.46954368,1.8155952,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
HD 93963 A c,HD 93963 A,7.299E+17,7.299E+17,368435330,HD 93963 A,162.7766969,25.641065,9.182,4.610681819,8.108,3.536681819,7.776,3.204681819,8.6259,,9.03376,4.462441819,12.15060187,13.36690235,0.161564827,Gaia,5908,4.445,0.11,1.0844,1.0311,G0 V,0.06781,1.3,1.2,-0.8,12.8,82.08496857,81.97577667,82.20304871,1.037309647,LO,0.0759793,3.6451389,3.11976057,2.3643117,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
K2-261 b,K2-261,3.80783E+18,3.80783E+18,281731203,,163.0323119,0.493167,10.612,3.967912973,9.337,2.692912973,8.89,2.245912973,9.9623,10.451,10.4594,3.815312973,4.652300152,3.240524769,0.211347222,Gaia,5490,4.04,0.372,1.107,1.663,G7 IV/V,0.35392,8.8,1.7,-1.2,,213.2148285,212.4647827,214.1537781,1.116127729,LO,0.101147138,11.6334681,9.26982704,5.1288,K2,2018,K2
OGLE-TR-113 b,OGLE-TR-113,5.24208E+18,5.24208E+18,915110182,,163.1010355,-61.4468591,15.8485,7.023837255,,,,,,,15.443,6.618337255,1.689758618,,,,4790,4.552,0.09,0.779,0.774,K4 V,-0.529,,,,,582.0128174,573.6976318,592.4193726,0.942785144,LO,0,1.4324752,12.251,2.0718518,OGLE,2004,Other
K2-320 b,K2-320,3.86414E+18,3.86414E+18,281748980,,163.2519122,5.3064776,17.81,12.64540041,13.411,8.24640041,12.508,7.34340041,15.0356,15.798,16.3554,11.19080041,9.241747961,,,,3157,4.55,,0.117,0.3,,-2.12527,,,,,107.8747787,107.0189209,108.6649628,0.972193778,LO,0,1.995,2.62,,K2,2020,K2
OGLE-TR-111 b,OGLE-TR-111,5.24209E+18,5.24209E+18,465390152,,163.324115,-61.4056976,16.707,6.531948714,14.699,4.523948714,14.112,3.936948714,15.8092,,16.5277,6.352648714,0.897773413,,,,5040,4.536,0.19,0.82,0.83,K2 V,-0.33862,,,,,1083.952515,1036.817383,1132.694092,1.050814748,LO,0,4.0144463,11.421971,2.6797,OGLE,2004,Other
TOI-2981 b,TOI-2981,5.45826E+18,5.45826E+18,287145649,,163.487394,-25.5245988,13.361,4.769603573,12.095,3.503603573,11.78,3.188603573,12.7533,,13.1868,4.595403573,1.872200173,9.314685822,2.699020386,Gaia,5940,4.28,-0.11,1.03,1.08,,0.11594,4.5,2.9,-2.9,18.3,522.7322388,518.5415649,526.3835449,1.218161821,LO,0.07331755,3.601501,13.4,3.07,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-2986 b,TOI-2986,3.76459E+18,3.76459E+18,148497855,,163.7715605,-6.4784524,12.633,3.917725098,11.518,2.802725098,11.187,2.471725098,12.0682,,12.4758,3.760525098,1.777797657,5.104014397,3.868302822,Gaia,5906,4.165,0.095,1.122,1.458,,0.36773,6.3,2,-1.7,,553.420166,548.7122192,559.302063,1.019073009,LO,0.069047056,3.2783662,9.292245,3.958,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-183 b,WASP-183,3.803E+18,3.803E+18,14344979,,163.7888521,-0.7370663,13.081,5.572911355,11.639,4.130911355,11.207,3.698911355,12.3353,,12.8148,5.306711355,3.123263435,68.53972626,1.815821528,Gaia,5313,4.452,-0.31,0.784,0.871,G9,-0.20873,14.9,1.7,-1.7,,317.4078979,315.8138428,319.0381165,1.064607501,LO,0.078490049,4.1117771,16.47723,2.016,SuperWASP,2019,WASP
TOI-2005 b,TOI-2005,5.38842E+18,5.38842E+18,147660886,,164.031654,-43.3766967,9.867,2.259227327,9.099,1.491227327,8.905,1.297227327,9.4916,,9.75967,2.151897327,2.990605351,9.185750008,0.556773782,Gaia,7130,3.946,0,1.59,2.02,,0.96237,1.6,0.1,-0.1,,332.318512,330.8435059,333.927887,1.284899354,LO,0.137829185,17.305904,11.99360935,2.249,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
TOI-771 b,TOI-771,5.22938E+18,5.22938E+18,277634430,,164.1138903,-72.9851736,14.888,12.87025512,10.507,8.489255118,9.664,7.646255118,12.0874,,13.3671,11.34935512,39.44672968,-5.900200367,1.015051961,Gaia,3370,4.8,-0.13,0.22,0.232,M3,-2.20343,,,,98,25.32497215,25.31681442,25.33262253,1.276721716,LO,0.074341871,2.3260155,1.36,0.96,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
K2-403 b,K2-403,3.86781E+18,3.86781E+18,365007485,,164.1893864,9.6739464,12.305,5.375632773,10.977,4.047632773,10.581,3.651632773,11.6575,12.124,12.152,5.222632773,4.086969932,3.037635565,0.703619719,Gaia,5511,4.439,-0.162,0.784,0.886,G4,-0.17121,,,,,243.1495361,242.2267914,243.8425293,0.90392369,LO,0.054730881,33.589979,5.333,6.385,K2,2022,K2
TOI-2992 b,TOI-2992,5.45037E+18,5.45037E+18,49045066,,164.3165643,-32.3224375,12.603,3.880959643,11.356,2.633959643,11.027,2.304959643,11.9728,,12.3899,3.667859643,1.778625091,2.155066252,1.0955019,Gaia,6000,4.139,0.084,1.21,1.545,,0.4456,4.6,2.5,-1.4,,555.1470947,551.5554199,559.8573608,1.001400352,LO,0.040223479,3.007812,13.75341932,3.84,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-193 b,WASP-193,5.45306E+18,5.45306E+18,49043968,,164.3491401,-29.9971229,11.972,4.112609622,10.952,3.092609622,10.745,2.885609622,11.6337,,12.0421,4.182709622,2.647540211,-2.782356024,0.819958091,Gaia,6080,4.28,-0.108,1.018,1.213,F9,0.26007,6.8,3.1,-2.4,,373.1453857,371.4546204,375.4369507,0.938562036,LO,0.067910179,6.2463475,14.78464554,4.2559,WASP-South,2023,WASP
K2-405 b,K2-405,3.87191E+18,3.87191E+18,149496868,,164.3759959,12.535614,12.816,6.335672573,11.096,4.615672573,10.547,4.066672573,11.9783,12.568,12.5911,6.110772573,5.038303795,11.37123775,2.014172554,Gaia,4927,4.685,0.132,1.034,0.765,K0,-0.48798,,,,,197.7267761,196.9949646,198.3497162,1.050692081,LO,0.062800162,3.435471,4.569,2.11,K2,2022,K2
TOI-674 b,TOI-674,5.40095E+18,5.40095E+18,158588995,,164.5865592,-36.8581092,14.203,10.88200571,10.359,7.03800571,9.469,6.14800571,11.8764,,13.0914,9.77040571,21.62282844,13.81971836,0.612374008,Gaia,3514,4.81,0.17,0.42,0.42,M2 V,-1.61439,,,,52,46.15288544,46.12199783,46.18236542,1.349551201,LO,0.087930456,1.977143,5.25,1.1104153,Transiting Exoplanet Survey Satellite (TESS),2021,TESS
TOI-654.01,TOI-654,3.78867E+18,3.78867E+18,35009898,,164.7245509,-5.5475446,14.54,10.73447137,10.744,6.938471368,9.918,6.112471368,12.2255,,13.4339,9.628371368,17.28614272,-45.45146942,1.08684206,Gaia,3521,4.793,0.12,0.419,0.43,M2 V,-1.60906,,,,,57.69068909,57.63553238,57.74637222,1.164478421,LO,0.050958619,1.527561,2.378,1.2,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1776 b,TOI-1776,7.78052E+17,7.78052E+17,21535395,,164.7772913,40.9837182,8.26,5.009034671,7.029,3.778034671,6.687,3.436034671,7.6586,,8.09023,4.839264671,22.34648279,-24.39159393,0.168310523,Gaia,5785,4.457,-0.193,0.9196,0.9356,,-0.05306,5.1,2.2,-2,,44.68822098,44.62875366,44.75711441,1.093576193,LO,0.141751051,2.799868,1.21612741,1.9316857,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
HD 95338 b,HD 95338,5.34065E+18,5.34065E+18,304142124,HD 95338,164.8563364,-56.6235564,8.62,5.782110681,7.099,4.261110681,6.591,3.753110681,7.8436,,8.38213,5.544240681,27.05207473,96.52384949,0.140664339,Gaia,5097,4.44,0.08,0.848,0.868,K0.5 V,-0.3098,9.5,4.3,-5.7,,36.94688797,36.92416763,36.9733963,0.964949965,LO,0.10074608,55.082694,4.27174254,5.587,Las Campanas Observatory,2020,Other
TOI-4377 b,TOI-4377,5.19757E+18,5.19757E+18,394918211,,164.9324709,-82.2213501,11.707,3.413867153,9.809,1.515867153,9.148,0.854867153,10.7934,,11.4565,3.163367153,2.179296317,12.52440643,0.272650987,Gaia,4974,3.39,0.205,1.36,3.52,,0.82217,3.88,0.82,-0.54,,455.6449585,452.994873,458.2028503,0.9496032,LO,0.096517205,4.378081,15.10970598,8.4203321,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
KPS-1 b,KPS-1,1.0559E+18,1.0559E+18,99834717,,165.167198,64.9638452,12.97,5.876154428,11.41,4.316154428,10.931,3.837154428,12.212,,12.7933,5.699454428,3.794298271,-15.56898403,0.537263811,Gaia,5165,4.47,0.22,0.892,0.907,K1 V,-0.35281,,,,,262.2823792,261.5822754,263.1649475,1.029929876,LO,0.063084669,1.706291,11.54527,1.68,Acton Sky Portal Observatory,2018,Other
TOI-3023 b,TOI-3023,5.22793E+18,5.22793E+18,454248975,,165.3158231,-72.3567044,12.252,4.309450677,10.68,2.737450677,10.243,2.300450677,11.4848,,12.0336,4.091050677,2.562191824,47.06689072,0.636434317,Gaia,5760,4.048,0.085,1.12,1.668,,0.44404,7,1.7,-2.2,,387.7125549,386.3022156,389.1876526,0.924490929,LO,0.06045007,3.9014971,16.43236571,4.961,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-5143 c,TOI-5143,3.81594E+18,3.81594E+18,281837575,,165.3651202,5.1394812,11.935,5.687821685,10.474,4.226821685,9.98,3.732821685,11.2668,,11.8113,5.564121685,5.594157594,13.27082443,1.415600657,Gaia,5183,4.514,0.107,0.864,0.852,K V,-0.28635,7.4,4.4,-4.2,,177.5970154,176.9644928,178.1900024,0.820306361,LO,0.052602168,5.2097118,16.25302201,1.6975678,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-34 b,WASP-34,3.53711E+18,3.53711E+18,437242640,,165.3993679,-23.8609457,10.285,4.703991511,9.172,3.590991511,8.792,3.210991511,9.7566,,10.2046,4.623591511,7.621084064,49.83990479,0.210327357,Gaia,5700,4.5,-0.02,0.96,0.91,,0.0393,,,,,130.6777649,130.4415436,130.9219055,0.854987442,LO,0.094283678,4.31768,11.209,2.1024,SuperWASP,2010,WASP
LP 791-18 d,LP 791-18,3.56243E+18,3.56243E+18,181804752,,165.6904843,-16.4064445,16.91,14.78544823,11.559,9.43444823,10.644,8.51944823,13.5571,,15.0715,12.94694823,37.52248181,-9.850923,0.021747315,APOGEE,2960,5.115,-0.09,0.139,0.182,M(6.1 +/- 0.7) V,-2.63827,0.5,,,,26.60175896,26.57621384,26.62990761,1.122744918,LO,0.188822389,2.753436,1.032,0.9152,Spitzer Space Telescope,2023,Other
LP 791-18 c,LP 791-18,3.56243E+18,3.56243E+18,181804752,,165.6904843,-16.4064445,16.91,14.78544823,11.559,9.43444823,10.644,8.51944823,13.5571,,15.0715,12.94694823,37.52248181,,,,2960,5.115,-0.09,0.139,0.182,M(6.1 +/- 0.7) V,-2.63827,0.5,,,,26.60175896,26.57621384,26.62990761,1.122744918,LO,0.188822389,4.9899093,2.438,1.167,Transiting Exoplanet Survey Satellite (TESS),2019,TESS
LP 791-18 b,LP 791-18,3.56243E+18,3.56243E+18,181804752,,165.6904843,-16.4064445,16.91,14.78544823,11.559,9.43444823,10.644,8.51944823,13.5571,,15.0715,12.94694823,37.52248181,,,,2960,5.115,-0.09,0.139,0.182,M(6.1 +/- 0.7) V,-2.63827,0.5,,,,26.60175896,26.57621384,26.62990761,1.122744918,LO,0.188822389,0.9479981,1.212,0.6195,Transiting Exoplanet Survey Satellite (TESS),2019,TESS
TOI-762 A b,TOI-762 A,5.36235E+18,5.36235E+18,178709444,,166.0747423,-47.8214964,16,11.0358956,11.999,7.034895596,11.084,6.119895596,13.6615,,14.9535,9.989395596,10.11767887,47.38776398,3.535786867,Gaia,3266,4.827,0.357,0.442,0.425,,-1.73283,9.3,5.5,-5.5,,98.36053467,98.12560272,98.57039642,1.034464717,LO,0,3.4716826,8.33948164,1.389,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1806.01,TOI-1806,7.33541E+17,7.33541E+17,166648874,,166.1181474,30.4585763,15.193,11.48124818,10.929,7.217248184,10.016,6.304248184,12.6196,,13.927,10.21524818,18.04645996,-11.8293314,1.445448875,Gaia,3272,4.82521,,0.392935,0.401575,,-1.77852,,,,,55.25230026,55.19478607,55.29457092,1.048681617,LO,0.014424574,15.1454693,3.4095367,2.5830151,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-5108 b,TOI-5108,3.86849E+18,3.86849E+18,350348197,,166.2695041,11.2464069,9.75,4.173428696,8.612001,3.035429696,8.3,2.723428696,9.18458,,9.608,4.031428696,7.635427101,-34.33037949,0.351002961,Gaia,5808,4.26,0.2,1.1,1.29,,0.27505,5.8,1,-0.8,,130.4110107,129.9693604,130.8379669,0.917403817,LO,0.06866046,6.753581,6.6,2.2,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-175 b,WASP-175,5.40174E+18,5.40174E+18,448589187,,166.3187996,-34.1227453,12.959,4.292784382,11.765,3.098784382,11.471,2.804784382,12.3077,,12.7065,4.040284382,1.825338232,6.664568901,1.375375986,Gaia,6229,4.359,0.15,1.212,1.204,F7,0.78882,1.745,0.995,-0.995,,541.0571289,537.8497925,545.1192017,0.966162503,LO,0.047769848,3.0652907,13.540472,2.676,WASP-South,2019,WASP
WASP-106 b,WASP-106,3.78839E+18,3.78839E+18,53189332,,166.4296276,-5.0794854,11.21,3.463103726,10.472,2.725103726,10.161,2.414103726,10.99,,11.3659,3.619003726,2.782822289,16.9481411,0.539091825,Gaia,6002,4.49,-0.02,1.175,1.47,F9 D,0.42198,,,,,354.3066101,351.7037354,356.4630127,0.965487123,LO,0.109554112,9.28969,12.10569916,5.334,SuperWASP,2014,WASP
K2-319 b,K2-319,3.81169E+18,3.81169E+18,301540319,,166.8010058,3.0399357,12.213,5.579228476,10.705,4.071228476,10.223,3.589228476,11.4131,11.932,11.9397,5.305928476,4.676702293,6.989902496,0.784905672,Gaia,5440,4.512,,0.954,0.898,,-0.23747,,,,,212.204361,211.6269836,212.7346649,0.92247802,LO,0.073749982,26.68,2.79,,K2,2020,K2
TOI-1199 b,TOI-1199,8.61975E+17,8.61975E+17,99869022,,166.8806581,61.3525723,11.093,4.138424273,9.83,2.875424273,9.466,2.511424273,10.4221,,10.8853,3.930724273,4.040875452,-18.83768654,0.232693866,Gaia,5710,4.19,0.44,1.23,1.45,,0.30428,4.2,0.2,-0.2,23,245.9886932,245.2587433,246.8053894,1.124036431,LO,0.110016361,3.671463,10.5140239,2.149,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
OGLE2-TR-L9 b,OGLE2-TR-L9,5.33727E+18,5.33727E+18,466840711,,166.9798793,-61.1462496,14.718,3.819341352,13.508,2.609341352,13.117,2.218341352,14.1491,,14.5637,3.665041352,0.62624067,,,,6933,4.25,-0.05,1.52,1.53,,0.51197,,,,,1512.626587,1476.637939,1547.725342,0.914670944,LO,0,2.4855335,18.046,3.0016362,OGLE,2008,Other
K2-7 b,K2-7,3.80349E+18,3.80349E+18,53210555,,167.0937488,-1.065855,13.453,4.263144006,11.952,2.762144006,11.564,2.374144006,12.6109,13.054,13.0573,3.867444006,1.410998049,-4.040171623,2.168792486,Gaia,5700,4.092,0.049,1.056,1.533,,0.35025,8.6,2.5,-3.1,,688.6066284,682.0918579,694.0357666,1.000926375,LO,0.018115386,28.6781,4.03523305,7.5816,K2,2015,K2
TOI-1799 b,TOI-1799,7.613E+17,7.613E+17,8967242,,167.2329152,34.3030149,8.98,5.015035518,7.73,3.765035518,7.381,3.416035518,8.3662,,8.81013,4.845165518,16.06849732,28.88534164,0.311619759,Gaia,5690,4.45,-0.064,1.01,0.957,,-0.06198,,,,,62.08588791,62.01408005,62.15460968,1.027931929,LO,0.097405605,7.094570865,1.642,2.5704,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
OGLE-TR-182 b,OGLE-TR-182,5.33729E+18,5.33729E+18,466884459,,167.3279228,-61.0952624,16.9195,4.652009667,15.453,3.185509667,14.737,2.469509667,16.0985,,16.6783,4.410809667,0.341111987,,,,5924,4.47,0.37,1.14,1.14,,0.24059,,,,,2841.175537,2559.096191,3229.949463,0.954918206,LO,0,3.9791,12.666,,OGLE,2007,Other
TOI-1194 b,TOI-1194,1.07414E+18,1.07414E+18,147950620,,167.8214811,69.9647749,11.302,5.44237037,9.791,3.93137037,9.34,3.48037037,10.4782,,10.9887,5.12907037,6.70424447,-52.61346436,0.308687836,Gaia,5394,4.463,0.348,0.9835,0.9608,,-0.1512,4.9,2.3,-2.1,,148.568222,148.2890167,148.8424072,0.922310591,LO,0.086542636,2.3106446,8.71664516,1.6276453,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
